Sample,X,Y,Z
902,0.051,-0.090,0.992
903,0.082,-0.078,0.922
904,0.027,0.047,1.008
905,0.062,-0.156,1.000
906,-0.078,-0.051,0.895
907,0.145,0.004,0.953
908,0.000,-0.055,1.012
909,0.027,-0.152,0.996
910,0.016,-0.109,0.891
911,0.039,0.137,1.062
912,0.070,-0.047,0.977
913,-0.008,-0.078,0.824
914,0.023,-0.188,1.016
915,0.004,-0.094,1.055
916,0.129,0.016,0.879
917,0.031,0.035,0.934
918,0.023,-0.082,1.094
919,0.051,-0.109,0.879
920,0.086,-0.102,0.852
921,0.016,-0.195,1.062
922,-0.035,0.051,1.027
923,0.117,0.109,0.953
924,-0.051,-0.074,0.898
925,0.016,-0.191,1.027
926,0.074,-0.090,0.992
927,-0.016,-0.023,0.875
